
32,32,-1.0,-1.0,77.0,56.0,0,0,0,0,-1.0,-1.0,32.0,57.0,-1.0,-1.0,16.0,29.0,,32,LEFT,,32,0.20000000000000004
33,33,77.0,77.0,-1.0,-1.0,0,0,0,0,48.0,16.0,-1.0,-1.0,4.0,4.0,-1.0,-1.0,,33,UP,,33,0.30000000000000004
34,34,52.0,52.0,-1.0,52.0,163,163,0,163,88.0,85.0,-1.0,85.0,4.0,4.0,-1.0,4.0,,34,DOWN,,34,0.2
35,35,10.0,-1.0,-1.0,10.0,135,0,0,135,92.0,-1.0,-1.0,92.0,4.0,-1.0,-1.0,4.0,,35,LEFT,,35,0.2
36,36,24.0,24.0,-1.0,-1.0,107,107,0,0,64.0,109.0,-1.0,-1.0,4.0,4.0,-1.0,-1.0,,36,RIGHT,,36,0.1
37,37,-1.0,50.0,30.0,-1.0,0,95,95,0,-1.0,97.0,76.0,-1.0,-1.0,4.0,4.0,-1.0,,37,LEFT,,37,0.0
38,38,-1.0,32.0,36.0,32.0,0,83,83,83,-1.0,85.0,85.0,85.0,-1.0,4.0,4.0,4.0,,38,UP,,38,0.0
39,39,18.0,-1.0,-1.0,18.0,31,0,0,31,73.0,-1.0,-1.0,73.0,4.0,-1.0,-1.0,4.0,,39,DOWN,,39,0.0
40,40,-1.0,30.0,-1.0,53.0,0,15,0,0,-1.0,57.0,-1.0,57.0,-1.0,20.0,-1.0,29.0,,40,LEFT,,40,0.0
41,41,48.0,-1.0,-1.0,64.0,3,0,0,0,69.0,-1.0,-1.0,117.0,32.0,-1.0,-1.0,40.0,,41,UP,,41,0.0
42,42,73.0,73.0,-1.0,97.0,0,0,0,0,93.0,93.0,-1.0,93.0,16.0,16.0,-1.0,16.0,,42,LEFT,,42,0.0
43,43,-1.0,-1.0,55.0,103.0,0,0,0,0,-1.0,-1.0,105.0,129.0,-1.0,-1.0,52.0,48.0,,43,UP,,43,0.0
44,44,40.0,40.0,40.0,-1.0,0,0,0,0,104.0,93.0,93.0,-1.0,44.0,44.0,44.0,-1.0,,44,RIGHT,,44,0.0
45,45,-1.0,-1.0,16.0,61.0,0,0,0,0,-1.0,-1.0,69.0,117.0,-1.0,-1.0,32.0,40.0,,45,DOWN,,45,0.0
46,46,56.0,56.0,-1.0,66.0,0,0,0,0,93.0,93.0,-1.0,93.0,16.0,16.0,-1.0,16.0,,46,LEFT,,46,-1.0
47,47,-1.0,-1.0,53.0,13.0,0,0,0,0,-1.0,-1.0,105.0,129.0,-1.0,-1.0,52.0,48.0,,47,DOWN,,47,-1.0
48,48,-1.0,-1.0,-1.0,-1.0,0,0,0,0,92.0,-1.0,92.0,-1.0,16.0,-1.0,16.0,-1.0,,48,LEFT,,48,0.0
49,49,-1.0,112.0,112.0,-1.0,0,0,0,0,-1.0,128.0,128.0,-1.0,-1.0,16.0,16.0,-1.0,,49,UP,,49,0.0
50,50,64.0,80.0,-1.0,-1.0,0,0,0,0,104.0,128.0,-1.0,-1.0,28.0,16.0,-1.0,-1.0,,50,LEFT,,50,0.0
51,51,40.0,-1.0,40.0,-1.0,0,0,0,0,92.0,-1.0,92.0,-1.0,16.0,-1.0,16.0,-1.0,,51,DOWN,,51,0.0
52,52,-1.0,24.0,24.0,-1.0,0,0,0,0,-1.0,128.0,128.0,-1.0,-1.0,16.0,16.0,-1.0,,52,RIGHT,,52,0.0
53,53,-1.0,48.0,44.0,-1.0,0,0,0,0,-1.0,164.0,140.0,-1.0,-1.0,4.0,4.0,-1.0,,53,RIGHT,,53,0.0
54,54,-1.0,76.0,76.0,-1.0,0,0,0,0,-1.0,165.0,165.0,-1.0,-1.0,4.0,4.0,-1.0,,54,DOWN,,54,0.0
55,55,-1.0,72.0,72.0,-1.0,0,0,0,0,-1.0,153.0,153.0,-1.0,-1.0,40.0,16.0,-1.0,,55,DOWN,,55,0.0
56,56,32.0,-1.0,32.0,-1.0,0,0,0,0,117.0,-1.0,117.0,-1.0,16.0,-1.0,16.0,-1.0,,56,UP,,56,0.0
57,57,16.0,-1.0,16.0,-1.0,0,0,0,0,105.0,-1.0,105.0,-1.0,4.0,-1.0,4.0,-1.0,,57,DOWN,,57,0.0
58,58,4.0,16.0,4.0,-1.0,0,0,0,0,93.0,93.0,93.0,-1.0,16.0,16.0,41.0,-1.0,,58,UP,,58,0.0
59,59,44.0,-1.0,44.0,-1.0,0,0,0,0,69.0,-1.0,69.0,-1.0,32.0,-1.0,32.0,-1.0,,59,UP,,59,0.0
60,60,-1.0,20.0,20.0,-1.0,0,0,0,0,-1.0,57.0,57.0,-1.0,-1.0,20.0,20.0,-1.0,,60,DOWN,,60,0.0
61,61,12.0,8.0,-1.0,-1.0,0,0,0,0,73.0,73.0,-1.0,-1.0,4.0,45.0,-1.0,-1.0,,61,LEFT,,61,0.0
62,62,12.0,-1.0,12.0,16.0,0,0,0,0,88.0,-1.0,85.0,85.0,16.0,-1.0,16.0,16.0,,62,LEFT,,62,0.0
63,63,88.0,-1.0,36.0,-1.0,0,0,0,0,76.0,-1.0,76.0,-1.0,4.0,-1.0,4.0,-1.0,,63,LEFT,,63,0.0
64,64,77.0,-1.0,-1.0,52.0,0,0,0,0,64.0,-1.0,-1.0,64.0,4.0,-1.0,-1.0,4.0,,64,LEFT,,64,0.1
65,65,53.0,-1.0,-1.0,52.0,0,0,0,0,52.0,-1.0,-1.0,52.0,4.0,-1.0,-1.0,4.0,,65,LEFT,,65,0.1
66,66,51.0,-1.0,51.0,-1.0,0,0,0,0,40.0,-1.0,40.0,-1.0,4.0,-1.0,4.0,-1.0,,66,DOWN,,66,0.30000000000000004
67,67,51.0,-1.0,51.0,51.0,0,0,0,0,28.0,-1.0,28.0,28.0,4.0,-1.0,4.0,4.0,,67,UP,,67,0.20000000000000004
68,68,-1.0,65.0,-1.0,65.0,0,183,0,183,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,4.0,,68,LEFT,,68,0.1
69,69,-1.0,47.0,71.0,47.0,0,171,171,171,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,16.0,4.0,,69,DOWN,,69,0.2
70,70,-1.0,19.0,-1.0,19.0,0,143,0,143,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,4.0,,70,LEFT,,70,0.1
71,71,61.0,61.0,-1.0,-1.0,115,115,0,0,-1.0,-1.0,-1.0,-1.0,16.0,28.0,-1.0,-1.0,,71,UP,,71,0.0
72,72,-1.0,62.0,-1.0,62.0,0,103,0,103,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,-1.0,16.0,,72,LEFT,,72,0.0
73,73,-1.0,80.0,80.0,-1.0,0,91,91,0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,-1.0,,73,RIGHT,,73,0.0
74,74,-1.0,74.0,97.0,74.0,0,79,79,79,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,16.0,16.0,,74,LEFT,,74,0.0
75,75,-1.0,79.0,-1.0,79.0,0,67,0,67,-1.0,-1.0,-1.0,-1.0,-1.0,45.0,-1.0,28.0,,75,UP,,75,0.0
76,76,53.0,53.0,-1.0,53.0,15,15,0,15,-1.0,-1.0,-1.0,-1.0,16.0,57.0,-1.0,16.0,,76,RIGHT,,76,0.0
77,77,-1.0,47.0,-1.0,47.0,0,3,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,45.0,-1.0,28.0,,77,DOWN,,77,0.0
78,78,-1.0,16.0,-1.0,16.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,29.0,-1.0,29.0,,78,DOWN,,78,0.0
